"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
18,"1000000000","0111111111","1111111111","0101010101",0.017896,0.000925,0.000962,0.000962,0.0,0.0,0.0,"⎛ H ⎞⎛ B,C,D,E,F,G,I,J ⎞\n⎝ ∅ ⎠⎝    B,D,F,H,J    ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
19,"1000000000","0111111111","1111111111","1010101010",0.004358,0.001078,0.001121,0.001118,3e-06,0.0,0.0,"⎛ C ⎞⎛ B,D,E,F,G,H,I,J ⎞\n⎝ ∅ ⎠⎝     C,E,G,I     ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
20,"1000000000","0111111111","0111011101","1111111111",0.116661,0.000915,0.000962,0.000962,0.0,0.0,0.0,"⎛ B ⎞⎛    C,D,F,G,H,J    ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
21,"1000000000","0111111111","0111011101","0111011101",0.00781,0.001229,0.00125,0.00125,0.0,0.0,0.0,"⎛ H ⎞⎛  B,C,D,F,G,J  ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
22,"1000000000","0111111111","0111011101","0101010101",0.017896,0.000881,0.000955,0.000955,0.0,0.0,0.0,"⎛ H ⎞⎛ B,C,D,F,G,J ⎞\n⎝ ∅ ⎠⎝  B,D,F,H,J  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
23,"1000000000","0111111111","0111011101","1010101010",0.004358,0.000809,0.000872,0.000872,0.0,0.0,0.0,"⎛ C ⎞⎛ B,D,F,G,H,J ⎞\n⎝ ∅ ⎠⎝   C,E,G,I   ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
24,"1000000000","0111111111","0101010101","1111111111",0.116661,0.001115,0.001206,0.001204,2e-06,0.0,0.0,"⎛ B ⎞⎛      D,F,H,J      ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
25,"1000000000","0111111111","0101010101","0111011101",0.00781,0.001514,0.001528,0.001528,0.0,0.0,0.0,"⎛ H ⎞⎛    B,D,F,J    ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
26,"1000000000","0111111111","0101010101","0101010101",0.017896,0.000918,0.000992,0.000992,0.0,0.0,0.0,"⎛ H ⎞⎛  B,D,F,J  ⎞\n⎝ ∅ ⎠⎝ B,D,F,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
27,"1000000000","0111111111","0101010101","1010101010",0.024557,0.001276,0.001364,0.00136,4e-06,0.0,0.0,"⎛ F ⎞⎛ B,D,H,J ⎞\n⎝ ∅ ⎠⎝ C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
28,"1000000000","0111111111","1010101010","1111111111",0.240002,0.000885,0.000936,0.000936,0.0,0.0,0.0,"⎛ G ⎞⎛       C,E,I       ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
29,"1000000000","0111111111","1010101010","0111011101",0.00407,0.000805,0.000893,0.0,0.000893,0.0,0.0,"⎛ E ⎞⎛     C,G,I     ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
30,"1000000000","0111111111","1010101010","0101010101",0.037189,0.001165,0.001224,0.001218,6e-06,0.0,0.0,"⎛ ∅ ⎞⎛ C,E,G,I ⎞\n⎝ F ⎠⎝ B,D,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
31,"1000000000","0111111111","1010101010","1010101010",0.004358,0.000832,0.000903,0.000903,0.0,0.0,0.0,"⎛ C ⎞⎛  E,G,I  ⎞\n⎝ ∅ ⎠⎝ C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
32,"1000000000","1111111110","1111111111","1111111111",0.081876,0.000879,0.000957,0.000957,0.0,0.0,0.0,"⎛ B ⎞⎛  A,C,D,E,F,G,H,I  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
33,"1000000000","1111111110","1111111111","0111011101",0.004983,0.0015,0.001525,0.001513,1.2e-05,0.0,0.0,"⎛ I ⎞⎛ A,B,C,D,E,F,G,H ⎞\n⎝ ∅ ⎠⎝   B,C,D,F,G,H   ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
34,"1000000000","1111111110","1111111111","0101010101",0.007379,0.000814,0.000866,0.000866,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B,D,E,F,G,H,I ⎞\n⎝ ∅ ⎠⎝     B,D,F,H     ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
35,"1000000000","1111111110","1111111111","1010101010",0.022175,0.001042,0.001119,0.001117,2e-06,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E,F,G,H,I ⎞\n⎝ ∅ ⎠⎝    A,C,E,G,I    ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
36,"1000000000","1111111110","0111011101","1111111111",0.081876,0.000696,0.000737,0.000737,0.0,0.0,0.0,"⎛ B ⎞⎛     C,D,F,G,H     ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
37,"1000000000","1111111110","0111011101","0111011101",0.005772,0.00104,0.001135,0.001132,3e-06,0.0,0.0,"⎛ G ⎞⎛  B,C,D,F,H  ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
38,"1000000000","1111111110","0111011101","0101010101",0.007379,0.000874,0.000959,0.0,0.000959,0.0,0.0,"⎛ C ⎞⎛ B,D,F,G,H ⎞\n⎝ ∅ ⎠⎝  B,D,F,H  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
39,"1000000000","1111111110","0111011101","1010101010",0.022175,0.000816,0.000877,0.000877,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D,F,G,H ⎞\n⎝ ∅ ⎠⎝ A,C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
40,"1000000000","1111111110","0101010101","1111111111",0.081876,0.000871,0.000959,0.000959,0.0,0.0,0.0,"⎛ B ⎞⎛       D,F,H       ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
41,"1000000000","1111111110","0101010101","0111011101",0.034351,0.000862,0.000916,0.000916,0.0,0.0,0.0,"⎛ H ⎞⎛    B,D,F    ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
42,"1000000000","1111111110","0101010101","0101010101",0.009039,0.000904,0.000976,0.000962,1.4e-05,0.0,0.0,"⎛ B ⎞⎛  D,F,H  ⎞\n⎝ ∅ ⎠⎝ B,D,F,H ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
43,"1000000000","1111111110","0101010101","1010101010",0.022175,0.000816,0.000846,0.000844,2e-06,0.0,0.0,"⎛ B ⎞⎛   D,F,H   ⎞\n⎝ ∅ ⎠⎝ A,C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
44,"1000000000","1111111110","1010101010","1111111111",0.094155,0.000798,0.000878,0.000878,0.0,0.0,0.0,"⎛ A ⎞⎛      C,E,G,I      ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
45,"1000000000","1111111110","1010101010","0111011101",0.004983,0.00084,0.000934,0.000934,0.0,0.0,0.0,"⎛ I ⎞⎛   A,C,E,G   ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
46,"1000000000","1111111110","1010101010","0101010101",0.007379,0.000861,0.00092,0.00092,0.0,0.0,0.0,"⎛ C ⎞⎛ A,E,G,I ⎞\n⎝ ∅ ⎠⎝ B,D,F,H ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
47,"1000000000","1111111110","1010101010","1010101010",0.027809,0.000764,0.000825,0.000825,0.0,0.0,0.0,"⎛ I ⎞⎛  A,C,E,G  ⎞\n⎝ ∅ ⎠⎝ A,C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
48,"1010101010","1111111111","1111111111","1111111111",0.022571,0.000786,0.000829,0.000829,0.0,0.0,0.0,"⎛ A ⎞⎛  B,C,D,E,F,G,H,I,J  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
49,"1010101010","1111111111","1111111111","0111011101",0.019802,0.001027,0.001093,0.001093,0.0,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E,F,G,H,I,J ⎞\n⎝ ∅ ⎠⎝   B,C,D,F,G,H,J   ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
50,"1010101010","1111111111","1111111111","0101010101",0.009393,0.000823,0.000844,0.000844,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B,D,E,F,G,H,I,J ⎞\n⎝ ∅ ⎠⎝     B,D,F,H,J     ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
51,"1010101010","1111111111","1111111111","1010101010",0.004162,0.006248,0.006323,0.005367,0.000956,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E,F,G,H,I,J ⎞\n⎝ ∅ ⎠⎝     A,C,E,G,I     ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
52,"1010101010","1111111111","0111011101","1111111111",0.068768,0.00069,0.000764,0.000764,0.0,0.0,0.0,"⎛ D ⎞⎛     B,C,F,G,H,J     ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
53,"1010101010","1111111111","0111011101","0111011101",0.019802,0.000774,0.000814,0.000814,0.0,0.0,0.0,"⎛ B ⎞⎛  C,D,F,G,H,J  ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
54,"1010101010","1111111111","0111011101","0101010101",0.009393,0.001507,0.00153,0.000554,0.000976,0.0,0.0,"⎛ C ⎞⎛ B,D,F,G,H,J ⎞\n⎝ ∅ ⎠⎝  B,D,F,H,J  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
55,"1010101010","1111111111","0111011101","1010101010",0.004162,0.001188,0.001197,0.001193,4e-06,0.0,0.0,"⎛ B ⎞⎛ C,D,F,G,H,J ⎞\n⎝ ∅ ⎠⎝  A,C,E,G,I  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
56,"1010101010","1111111111","0101010101","1111111111",0.068768,0.00081,0.000908,0.000908,0.0,0.0,0.0,"⎛ D ⎞⎛       B,F,H,J       ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
57,"1010101010","1111111111","0101010101","0111011101",0.019802,0.000797,0.000849,0.0,0.000849,0.0,0.0,"⎛ B ⎞⎛    D,F,H,J    ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
58,"1010101010","1111111111","0101010101","0101010101",0.032183,0.000654,0.000706,0.000706,0.0,0.0,0.0,"⎛ B ⎞⎛  D,F,H,J  ⎞\n⎝ ∅ ⎠⎝ B,D,F,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
59,"1010101010","1111111111","0101010101","1010101010",0.004162,0.000701,0.000772,0.00076,1.2e-05,0.0,0.0,"⎛ B ⎞⎛  D,F,H,J  ⎞\n⎝ ∅ ⎠⎝ A,C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
60,"1010101010","1111111111","1010101010","1111111111",0.022571,0.000739,0.000804,0.000804,0.0,0.0,0.0,"⎛ A ⎞⎛       C,E,G,I       ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
61,"1010101010","1111111111","1010101010","0111011101",0.032457,0.001367,0.001394,0.001394,0.0,0.0,0.0,"⎛ E ⎞⎛    A,C,G,I    ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
62,"1010101010","1111111111","1010101010","0101010101",0.009393,0.000725,0.000779,0.000774,5e-06,0.0,0.0,"⎛ C ⎞⎛  A,E,G,I  ⎞\n⎝ ∅ ⎠⎝ B,D,F,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
63,"1010101010","1111111111","1010101010","1010101010",0.017311,0.000854,0.000926,0.000926,0.0,0.0,0.0,"⎛ E ⎞⎛  A,C,G,I  ⎞\n⎝ ∅ ⎠⎝ A,C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
64,"1010101010","0111111111","1111111111","1111111111",0.043889,0.000707,0.000762,0.000762,0.0,0.0,0.0,"⎛ D ⎞⎛  B,C,E,F,G,H,I,J  ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
65,"1010101010","0111111111","1111111111","0111011101",0.027178,0.001003,0.001049,0.001049,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D,E,F,G,H,I,J ⎞\n⎝ ∅ ⎠⎝  B,C,D,F,G,H,J  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
66,"1010101010","0111111111","1111111111","0101010101",0.017896,0.000974,0.000994,0.000994,0.0,0.0,0.0,"⎛ H ⎞⎛ B,C,D,E,F,G,I,J ⎞\n⎝ ∅ ⎠⎝    B,D,F,H,J    ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
67,"1010101010","0111111111","1111111111","1010101010",0.007479,0.000828,0.000891,0.0,0.000891,0.0,0.0,"⎛ B ⎞⎛ C,D,E,F,G,H,I,J ⎞\n⎝ ∅ ⎠⎝     C,E,G,I     ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
68,"1010101010","0111111111","0111011101","1111111111",0.043889,0.000915,0.000998,0.000997,1e-06,0.0,0.0,"⎛ D ⎞⎛    B,C,F,G,H,J    ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
69,"1010101010","0111111111","0111011101","0111011101",0.027178,0.001056,0.001147,0.000168,0.000979,0.0,0.0,"⎛ B ⎞⎛  C,D,F,G,H,J  ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
70,"1010101010","0111111111","0111011101","0101010101",0.017896,0.000912,0.000967,0.000967,0.0,0.0,0.0,"⎛ H ⎞⎛ B,C,D,F,G,J ⎞\n⎝ ∅ ⎠⎝  B,D,F,H,J  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
71,"1010101010","0111111111","0111011101","1010101010",0.007479,0.00091,0.001035,0.001034,1e-06,0.0,0.0,"⎛ B ⎞⎛ C,D,F,G,H,J ⎞\n⎝ ∅ ⎠⎝   C,E,G,I   ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
72,"1010101010","0111111111","0101010101","1111111111",0.043889,0.000831,0.000897,0.000884,1.3e-05,0.0,0.0,"⎛ D ⎞⎛      B,F,H,J      ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
73,"1010101010","0111111111","0101010101","0111011101",0.027178,0.000741,0.000794,0.000794,0.0,0.0,0.0,"⎛ B ⎞⎛    D,F,H,J    ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
74,"1010101010","0111111111","0101010101","0101010101",0.017896,0.001575,0.001638,0.0,0.001638,0.0,0.0,"⎛ H ⎞⎛  B,D,F,J  ⎞\n⎝ ∅ ⎠⎝ B,D,F,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
75,"1010101010","0111111111","0101010101","1010101010",0.007479,0.00074,0.00079,0.00079,0.0,0.0,0.0,"⎛ B ⎞⎛ D,F,H,J ⎞\n⎝ ∅ ⎠⎝ C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
76,"1010101010","0111111111","1010101010","1111111111",0.099379,0.000916,0.000986,0.000986,0.0,0.0,0.0,"⎛ G ⎞⎛       C,E,I       ⎞\n⎝ ∅ ⎠⎝ B,C,D,E,F,G,H,I,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
77,"1010101010","0111111111","1010101010","0111011101",0.045312,0.001512,0.001645,0.001644,1e-06,0.0,0.0,"⎛ E ⎞⎛     C,G,I     ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
78,"1010101010","0111111111","1010101010","0101010101",0.037189,0.000936,0.000992,0.000992,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C,E,G,I ⎞\n⎝ F ⎠⎝ B,D,H,J ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
79,"1010101010","0111111111","1010101010","1010101010",0.018582,0.000678,0.000729,0.000729,0.0,0.0,0.0,"⎛ E ⎞⎛  C,G,I  ⎞\n⎝ ∅ ⎠⎝ C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
80,"1010101010","1111111110","1111111111","1111111111",0.017862,0.001837,0.00192,0.00192,0.0,0.0,0.0,"⎛ A ⎞⎛  B,C,D,E,F,G,H,I  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
81,"1010101010","1111111110","1111111111","0111011101",0.003342,0.00089,0.000967,0.000967,0.0,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E,F,G,H,I ⎞\n⎝ ∅ ⎠⎝   B,C,D,F,G,H   ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
82,"1010101010","1111111110","1111111111","0101010101",0.007379,0.00095,0.000995,0.000995,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B,D,E,F,G,H,I ⎞\n⎝ ∅ ⎠⎝     B,D,F,H     ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
83,"1010101010","1111111110","1111111111","1010101010",0.002189,0.000956,0.001039,0.001039,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E,F,G,H,I ⎞\n⎝ ∅ ⎠⎝    A,C,E,G,I    ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
84,"1010101010","1111111110","0111011101","1111111111",0.078367,0.000664,0.000745,0.000745,0.0,0.0,0.0,"⎛ D ⎞⎛     B,C,F,G,H     ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E,F,G,H,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
85,"1010101010","1111111110","0111011101","0111011101",0.003342,0.000743,0.000796,0.000796,0.0,0.0,0.0,"⎛ B ⎞⎛  C,D,F,G,H  ⎞\n⎝ ∅ ⎠⎝ B,C,D,F,G,H ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
86,"1010101010","1111111110","0111011101","0101010101",0.007379,0.000884,0.000954,0.000954,0.0,0.0,0.0,"⎛ C ⎞⎛ B,D,F,G,H ⎞\n⎝ ∅ ⎠⎝  B,D,F,H  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
87,"1010101010","1111111110","0111011101","1010101010",0.002189,0.00071,0.000755,0.000748,7e-06,0.0,0.0,"⎛ D ⎞⎛ B,C,F,G,H ⎞\n⎝ ∅ ⎠⎝ A,C,E,G,I ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
