"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
28,"100","011","101","111",0.191169,0.00064,0.000717,0.0,0.000717,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
29,"100","011","101","011",0.191169,0.000591,0.00064,0.000602,3.8e-05,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
30,"100","011","101","010",0.009645,0.001128,0.001186,0.001175,1.1e-05,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
31,"100","011","101","101",0.149415,0.001042,0.001043,0.001041,2e-06,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
32,"100","110","111","111",0.008958,0.001333,0.001342,0.001322,2e-05,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
33,"100","110","111","011",0.013858,0.001014,0.001034,0.001034,0.0,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
34,"100","110","111","010",0.013858,0.000751,0.000799,0.000752,4.7e-05,0.0,0.0,"⎛ B ⎞⎛ A ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
35,"100","110","111","101",0.008554,0.001156,0.001157,0.001157,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
36,"100","110","011","111",0.008958,0.000695,0.000744,0.0,0.000744,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
37,"100","110","011","011",0.013858,0.000546,0.000589,0.000589,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
38,"100","110","011","010",0.013858,0.000548,0.0006,0.000599,1e-06,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
39,"100","110","011","101",0.053411,0.000614,0.000714,0.000695,1.9e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
40,"100","110","010","111",0.008958,0.000642,0.000732,0.000732,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
41,"100","110","010","011",0.013858,0.000709,0.000782,0.000782,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
42,"100","110","010","010",0.013858,0.000605,0.000706,0.0,0.000706,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
43,"100","110","010","101",0.053411,0.000565,0.000645,0.000607,3.8e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
44,"100","110","101","111",0.016216,0.001197,0.001271,0.001254,1.7e-05,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
45,"100","110","101","011",0.174585,0.000826,0.000872,0.000872,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
46,"100","110","101","010",0.174585,0.001343,0.000985,0.000985,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
47,"100","110","101","101",0.008554,0.000514,0.000577,0.000577,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
48,"101","111","111","111",0.138644,0.001082,0.001131,0.001131,0.0,0.0,0.0,"⎛ A ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
49,"101","111","111","011",0.03497,0.001897,0.001947,0.001947,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
50,"101","111","111","010",0.070742,0.001305,0.001331,0.001331,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝  B  ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
51,"101","111","111","101",0.125135,0.00134,0.00137,0.00137,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
52,"101","111","011","111",0.15234,0.000962,0.001065,0.001061,4e-06,0.0,0.0,"⎛ B ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
53,"101","111","011","011",0.061549,0.000693,0.000711,0.000711,0.0,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
54,"101","111","011","010",0.135513,0.006768,0.006917,0.006917,0.0,0.0,0.0,"⎛ B ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
55,"101","111","011","101",0.125135,0.000639,0.000696,0.000674,2.2e-05,0.0,0.0,"⎛ C ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
56,"101","111","010","111",0.0363,0.000906,0.000969,3.1e-05,0.000938,0.0,0.0,"⎛  ∅  ⎞⎛ B ⎞\n⎝ B,C ⎠⎝ A ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
57,"101","111","010","011",0.03402,0.000726,0.000776,0.000776,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
58,"101","111","010","010",0.135513,0.000616,0.000698,0.00069,8e-06,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
59,"101","111","010","101",0.150264,0.001928,0.002035,0.002033,2e-06,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ A ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
60,"101","111","101","111",0.138644,0.000913,0.00096,0.00096,0.0,0.0,0.0,"⎛ A ⎞⎛   C   ⎞\n⎝ ∅ ⎠⎝ A,B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
61,"101","111","101","011",0.03497,0.001506,0.001546,0.001546,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
62,"101","111","101","010",0.070742,0.001187,0.001142,0.001142,0.0,0.0,0.0,"⎛ A ⎞⎛ C ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
63,"101","111","101","101",0.125135,0.000739,0.000822,0.000807,1.5e-05,0.0,0.0,"⎛ C ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
64,"101","011","111","111",0.0363,0.000883,0.000988,0.000988,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
65,"101","011","111","011",0.0363,0.000751,0.000799,0.000799,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
66,"101","011","111","010",0.009645,0.000734,0.000795,0.000795,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
67,"101","011","111","101",0.149415,0.000706,0.000807,0.0,0.000807,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
68,"101","011","011","111",0.0363,0.000722,0.000812,0.000812,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
69,"101","011","011","011",0.0363,0.000845,0.000928,0.000928,0.0,0.0,0.0,"⎛ B ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
70,"101","011","011","010",0.009645,0.000625,0.000659,0.000659,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
71,"101","011","011","101",0.149415,0.000746,0.000792,0.000792,0.0,0.0,0.0,"⎛ C ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
72,"101","011","010","111",0.0363,0.000625,0.000697,0.000686,1.1e-05,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
73,"101","011","010","011",0.0363,0.000552,0.000587,0.000587,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ B,C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
74,"101","011","010","010",0.079208,0.000474,0.000533,0.000531,2e-06,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
75,"101","011","010","101",0.150264,0.00066,0.000731,0.000731,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
76,"101","011","101","111",0.171879,0.000643,0.000709,0.000709,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
77,"101","011","101","011",0.171879,0.000668,0.000748,0.000748,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ C ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
78,"101","011","101","010",0.009645,0.00067,0.000771,0.000771,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
79,"101","011","101","101",0.149415,0.000465,0.000514,0.000514,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C ⎞\n⎝ C ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
80,"101","110","111","111",0.064705,0.002868,0.002977,0.002039,0.000938,0.0,0.0,"⎛ B ⎞⎛  A  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
81,"101","110","111","011",0.033101,0.000564,0.000623,0.000623,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
82,"101","110","111","010",0.033101,0.000631,0.000702,0.0,0.000702,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
83,"101","110","111","101",0.132105,0.000654,0.000717,0.000717,0.0,0.0,0.0,"⎛ A ⎞⎛ B ⎞\n⎝ ∅ ⎠⎝ A ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
84,"101","110","011","111",0.064705,0.000556,0.000613,0.000613,0.0,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
85,"101","110","011","011",0.257169,0.000611,0.000703,0.000703,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
86,"101","110","011","010",0.257169,0.000721,0.00079,0.00079,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
87,"101","110","011","101",0.178669,0.000781,0.000879,0.000879,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
88,"101","110","010","111",0.064705,0.000608,0.000703,0.000682,2.1e-05,0.0,0.0,"⎛ B ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
89,"101","110","010","011",0.257169,0.000517,0.000585,0.000562,2.3e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
90,"101","110","010","010",0.257169,0.000511,0.000581,0.000581,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
91,"101","110","010","101",0.178669,0.000672,0.000741,0.0,0.000741,0.0,0.0,"⎛ ∅ ⎞⎛ B ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
92,"101","110","101","111",0.140514,0.000604,0.000647,0.000609,3.8e-05,0.0,0.0,"⎛ A ⎞⎛  ∅  ⎞\n⎝ ∅ ⎠⎝ A,B ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
93,"101","110","101","011",0.033101,0.000645,0.000704,0.000704,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
94,"101","110","101","010",0.033101,0.000631,0.000713,0.0,0.000713,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ B ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
95,"101","110","101","101",0.132105,0.000594,0.000669,0.000669,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A ⎞\n⎝ A ⎠⎝ ∅ ⎠","Linux:13th Gen Intel(R) Core(TM) i7-13620H:15GB-RAM"
