"indice","estado","condicion","alcance","mecanismo","perdida","tiempo_wall_s","tiempo_cpu_s","cpu_user_s","cpu_sys_s","mem_rss_mb","gpu_mem_mb","particion","plataforma"
10,"10000","11111","01010","01010",0.0,0.178175,0.178644,0.170683,0.007961,0.184,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
11,"10000","11111","01010","10101",0.0,0.002384,0.002443,0.002443,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ E ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
12,"10000","11111","10101","11111",0.375,0.004664,0.004725,0.004725,0.0,0.0,0.0,"⎛ E ⎞⎛    A,C    ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
13,"10000","11111","10101","01110",0.125,0.002448,0.002573,0.002573,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A,C,E ⎞\n⎝ C ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
14,"10000","11111","10101","01010",0.03125,0.004669,0.004832,0.004809,2.3e-05,0.0,0.0,"⎛ C ⎞⎛ A,E ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
15,"10000","11111","10101","10101",0.0,0.003185,0.003274,0.003274,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A,C,E ⎞\n⎝ E ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
16,"10000","01111","11111","11111",0.3125,0.004744,0.004849,0.004843,6e-06,0.0,0.0,"⎛ E ⎞⎛  B,C,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
17,"10000","01111","11111","01110",0.125,0.003733,0.003789,0.003789,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D,E ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
18,"10000","01111","11111","01010",0.0625,0.002921,0.003058,0.003058,0.0,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
19,"10000","01111","11111","10101",0.0,0.0026,0.002647,0.0,0.002647,0.0,0.0,"⎛ C ⎞⎛ B,D,E ⎞\n⎝ ∅ ⎠⎝  C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
20,"10000","01111","01110","11111",0.5,0.009877,0.010209,0.010149,6e-05,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ C ⎠⎝ B,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
21,"10000","01111","01110","01110",0.125,0.003092,0.003282,0.003282,0.0,0.0,0.0,"⎛ B ⎞⎛  C,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
22,"10000","01111","01110","01010",0.125,0.010705,0.010965,0.010965,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
23,"10000","01111","01110","10101",0.0,0.002154,0.002204,0.002189,1.5e-05,0.0,0.0,"⎛ C ⎞⎛ B,D ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
24,"10000","01111","01010","11111",0.5,0.002409,0.002491,0.002486,5e-06,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ C ⎠⎝ B,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
25,"10000","01111","01010","01110",0.0,0.002129,0.002256,0.002256,0.0,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ D ⎠⎝ B,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
26,"10000","01111","01010","01010",0.125,0.004036,0.004172,0.004172,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
27,"10000","01111","01010","10101",0.125,0.003556,0.003711,0.003711,0.0,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
28,"10000","01111","10101","11111",0.0,0.001903,0.001962,0.001945,1.7e-05,0.0,0.0,"⎛ ∅ ⎞⎛  C,E  ⎞\n⎝ C ⎠⎝ B,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
29,"10000","01111","10101","01110",0.25,0.001603,0.001671,0.001671,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C,E ⎞\n⎝ B ⎠⎝ C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
30,"10000","01111","10101","01010",0.0625,0.001325,0.00141,0.00141,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
31,"10000","01111","10101","10101",0.0,0.003331,0.003453,0.003453,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ C,E ⎞\n⎝ E ⎠⎝  C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
32,"10000","11110","11111","11111",0.25,0.003032,0.003079,0.003079,0.0,0.0,0.0,"⎛ D ⎞⎛  A,B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
33,"10000","11110","11111","01110",0.0625,0.00954,0.009687,0.009687,0.0,0.0,0.0,"⎛ C ⎞⎛ A,B,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
34,"10000","11110","11111","01010",0.0,0.006953,0.007148,0.007148,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
35,"10000","11110","11111","10101",0.0,0.00335,0.003406,0.003385,2.1e-05,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
36,"10000","11110","01110","11111",0.25,0.005091,0.005247,0.005247,0.0,0.0,0.0,"⎛ D ⎞⎛   B,C   ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
37,"10000","11110","01110","01110",0.0625,0.007427,0.00756,0.007552,8e-06,0.0,0.0,"⎛ C ⎞⎛  B,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
38,"10000","11110","01110","01010",0.0,0.004005,0.004004,0.004004,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
39,"10000","11110","01110","10101",0.0,0.003529,0.003703,0.003703,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
40,"10000","11110","01010","11111",0.0,0.007963,0.008173,0.008173,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ A ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
41,"10000","11110","01010","01110",0.25,0.003098,0.003172,0.003172,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,D ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
42,"10000","11110","01010","01010",0.0,0.002238,0.002371,0.002357,1.4e-05,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
43,"10000","11110","01010","10101",0.0,0.001646,0.001728,0.001728,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
44,"10000","11110","10101","11111",0.5,0.001817,0.001884,0.001884,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  A,C  ⎞\n⎝ A ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
45,"10000","11110","10101","01110",0.0625,0.001631,0.001678,0.001678,0.0,0.0,0.0,"⎛ C ⎞⎛   A   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
46,"10000","11110","10101","01010",0.25,0.00135,0.00144,0.00144,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ A,C ⎞\n⎝ B ⎠⎝  D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
47,"10000","11110","10101","10101",0.0625,0.001888,0.001935,0.001935,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
48,"10101","11111","11111","11111",0.34375,0.005549,0.005719,0.005719,0.0,0.0,0.0,"⎛ A ⎞⎛  B,C,D,E  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
49,"10101","11111","11111","01110",0.0,0.019832,0.020049,0.020049,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E ⎞\n⎝ ∅ ⎠⎝  B,C,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
50,"10101","11111","11111","01010",0.0,0.005568,0.005661,0.005661,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C,E ⎞\n⎝ ∅ ⎠⎝   B,D   ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
51,"10101","11111","11111","10101",0.03125,0.006317,0.006464,0.006464,0.0,0.0,0.0,"⎛ B ⎞⎛ A,C,D,E ⎞\n⎝ ∅ ⎠⎝  A,C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
52,"10101","11111","01110","11111",0.0,0.00924,0.00949,0.00949,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,C,D  ⎞\n⎝ B ⎠⎝ A,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
53,"10101","11111","01110","01110",0.0,0.002847,0.00297,0.00297,0.0,0.0,0.0,"⎛ D ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
54,"10101","11111","01110","01010",0.0,0.002273,0.002403,0.002403,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
55,"10101","11111","01110","10101",0.03125,0.007938,0.008236,0.008229,7e-06,0.0,0.0,"⎛ B ⎞⎛  C,D  ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
56,"10101","11111","01010","11111",0.0,0.005409,0.005704,0.005671,3.3e-05,0.0,0.0,"⎛ ∅ ⎞⎛   B,D   ⎞\n⎝ B ⎠⎝ A,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
57,"10101","11111","01010","01110",0.0,0.00672,0.007087,0.007087,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
58,"10101","11111","01010","01010",0.0,0.001771,0.001868,0.001865,3e-06,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
59,"10101","11111","01010","10101",0.03125,0.003422,0.003668,0.003668,0.0,0.0,0.0,"⎛ B ⎞⎛   D   ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
60,"10101","11111","10101","11111",0.0,0.007187,0.007391,0.007301,9e-05,0.0,0.0,"⎛ ∅ ⎞⎛  A,C,E  ⎞\n⎝ D ⎠⎝ A,B,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
61,"10101","11111","10101","01110",0.09375,0.004451,0.004669,0.004669,0.0,0.0,0.0,"⎛ C ⎞⎛  A,E  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
62,"10101","11111","10101","01010",0.03125,0.002875,0.002958,0.002958,0.0,0.0,0.0,"⎛ C ⎞⎛ A,E ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
63,"10101","11111","10101","10101",0.125,0.00472,0.004902,0.004902,0.0,0.0,0.0,"⎛ E ⎞⎛  A,C  ⎞\n⎝ ∅ ⎠⎝ A,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
64,"10101","01111","11111","11111",0.25,0.006104,0.006292,0.006292,0.0,0.0,0.0,"⎛ C ⎞⎛  B,D,E  ⎞\n⎝ ∅ ⎠⎝ B,C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
65,"10101","01111","11111","01110",0.1875,0.010293,0.010659,0.010659,0.0,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
66,"10101","01111","11111","01010",0.0625,0.005482,0.005695,0.005651,4.4e-05,0.0,0.0,"⎛ E ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
67,"10101","01111","11111","10101",0.125,0.006468,0.006672,0.006672,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D,E ⎞\n⎝ ∅ ⎠⎝  C,E  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
68,"10101","01111","01110","11111",0.0,0.008787,0.009021,0.009021,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ B ⎠⎝ C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
69,"10101","01111","01110","01110",0.25,0.003592,0.003764,0.0,0.003764,0.0,0.0,"⎛ C ⎞⎛  B,D  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
70,"10101","01111","01110","01010",0.125,0.003192,0.003274,0.003274,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
71,"10101","01111","01110","10101",0.125,0.002072,0.00213,0.00213,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
72,"10101","01111","01010","11111",0.0,0.002614,0.002677,0.002677,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ B ⎠⎝ C,D,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
73,"10101","01111","01010","01110",0.25,0.001996,0.002117,0.002117,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,D ⎞\n⎝ B ⎠⎝ C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
74,"10101","01111","01010","01010",0.125,0.001461,0.001519,0.001495,2.4e-05,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
75,"10101","01111","01010","10101",0.125,0.012951,0.013158,0.013158,0.0,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
76,"10101","01111","10101","11111",0.0,0.002346,0.002418,0.002418,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  C,E  ⎞\n⎝ D ⎠⎝ B,C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
77,"10101","01111","10101","01110",0.125,0.003153,0.003351,0.003351,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
78,"10101","01111","10101","01010",0.0625,0.015065,0.015402,0.015402,0.0,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
79,"10101","01111","10101","10101",0.1875,0.002403,0.002598,0.002587,1.1e-05,0.0,0.0,"⎛ E ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ C,E ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
80,"10101","11110","11111","11111",0.25,0.005735,0.005914,0.005914,0.0,0.0,0.0,"⎛ D ⎞⎛  A,B,C  ⎞\n⎝ ∅ ⎠⎝ A,B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
81,"10101","11110","11111","01110",0.125,0.003649,0.003777,0.003777,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
82,"10101","11110","11111","01010",0.0,0.00314,0.003277,0.003277,0.0,0.0,0.0,"⎛ D ⎞⎛ A,B,C ⎞\n⎝ ∅ ⎠⎝  B,D  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
83,"10101","11110","11111","10101",0.125,0.025916,0.026347,0.026347,0.0,0.0,0.0,"⎛ A ⎞⎛ B,C,D ⎞\n⎝ ∅ ⎠⎝  A,C  ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
84,"10101","11110","01110","11111",0.0,0.002641,0.002695,0.002695,0.0,0.0,0.0,"⎛ ∅ ⎞⎛ B,C,D ⎞\n⎝ B ⎠⎝ A,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
85,"10101","11110","01110","01110",0.25,0.009751,0.00997,0.00997,0.0,0.0,0.0,"⎛ D ⎞⎛  B,C  ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
86,"10101","11110","01110","01010",0.0,0.003576,0.003723,0.003723,0.0,0.0,0.0,"⎛ D ⎞⎛ B,C ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
87,"10101","11110","01110","10101",0.125,0.002261,0.002373,0.002373,0.0,0.0,0.0,"⎛ B ⎞⎛ C,D ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
88,"10101","11110","01010","11111",0.0,0.004333,0.004555,0.004555,0.0,0.0,0.0,"⎛ ∅ ⎞⎛  B,D  ⎞\n⎝ B ⎠⎝ A,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
89,"10101","11110","01010","01110",0.25,0.003684,0.003789,0.003789,0.0,0.0,0.0,"⎛ D ⎞⎛   B   ⎞\n⎝ ∅ ⎠⎝ B,C,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
90,"10101","11110","01010","01010",0.0,0.002763,0.002869,0.002869,0.0,0.0,0.0,"⎛ D ⎞⎛  B  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
91,"10101","11110","01010","10101",0.125,0.008662,0.008961,0.008935,2.6e-05,0.0,0.0,"⎛ B ⎞⎛  D  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
92,"10101","11110","10101","11111",0.0,0.013938,0.014228,0.014193,3.5e-05,0.0,0.0,"⎛ ∅ ⎞⎛  A,C  ⎞\n⎝ C ⎠⎝ A,B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
93,"10101","11110","10101","01110",0.0,0.003145,0.003267,0.003267,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ C ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
94,"10101","11110","10101","01010",0.125,0.017182,0.017463,0.013428,0.004035,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ B,D ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
95,"10101","11110","10101","10101",0.125,0.002698,0.002788,0.002788,0.0,0.0,0.0,"⎛ A ⎞⎛  C  ⎞\n⎝ ∅ ⎠⎝ A,C ⎠","Linux:AMD EPYC 7302 16-Core Processor:503GB-RAM"
